Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.33028117,0.76320004,14/02/2018 11:16:31,-0.5697466,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.9016464,0.0067487773,-0.61517656,-0.5389552,-0.5949372,-0.6375449,-0.6090696,-0.5875825,-0.49859938,-0.581923,-0.22549859,0.17623429,0.23184007,0.32314357,0.2989531,-0.6602787,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.06808272,0.57392293,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:16:31,-0.55903894,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.8571467,-0.001124485,-0.60557926,-0.5275398,-0.5854262,-0.3005866,-0.60477227,-0.5747089,-0.4830417,-0.573639,-0.69418883,0.1954247,0.2541874,0.34821337,0.3233441,1.7824029,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.071470484,0.539292,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:27:22,-0.5576818,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.8516397,-0.0020988325,-0.60436285,-0.5277228,-0.585596,-0.6375449,-0.6033991,-0.5705952,-0.48420787,-0.57281226,0.05906337,0.19886002,0.25818786,0.35298583,0.32787606,-0.6602787,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.071889736,0.5350063,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:27:23,-0.5562071,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.8456887,-0.0031517397,-0.60304105,-0.527579,-0.58493364,-0.6259256,-0.60261863,-0.5682572,-0.4852602,-0.57245797,0.5444926,0.20367737,0.26379764,0.35784826,0.33306998,-0.586258,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.072342776,0.53037506,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:49:02,-0.56423247,-0.6760476,0.73142487,0.76161236,0.90638006,0.8483558,0.0,0.8479932,0.86485785,0.9166621,0.0,0.91532004,0.91783303,0.8752636,0.0026525278,-0.61023426,-0.5338003,-0.59043646,-0.45163685,-0.60633314,-0.5793848,-0.49146053,-0.5774689,-0.116695486,0.18579002,0.24296774,0.3354282,0.3109704,0.5240517,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.06984527,0.5559055,0.0,0.90675235,0.8984263,0.90547585,0.9468145,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.89999396,0.8479932,0.91532004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76161236,0.73142487,0.90638006,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:49:05,-0.5132163,-0.6760476,0.73142487,0.917318,0.40468863,1.0153303,0.0,1.014827,1.0333263,0.41535947,0.0,0.41292056,0.4166141,0.4381426,-0.03138931,-0.5645082,-0.53835255,-0.5810953,-0.6375449,-0.60039586,-0.5615985,-0.48113608,-0.56933665,0.8792714,0.35510787,0.4401392,0.29041907,0.3464621,-0.6602787,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.08449303,0.40617087,0.0,0.40217596,0.62294143,0.5404041,0.2892086,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.6243887,1.014827,0.41292056,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.917318,0.73142487,0.40468863,0.76243085,3.4056885,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:49:54,-0.5333065,-0.6760476,0.73142487,0.917318,0.40468863,1.0153303,0.0,1.014827,1.0333263,0.41535947,0.0,0.41292056,0.4166141,0.500233,-0.018757857,-0.5825151,-0.5476291,-0.59109885,-0.2541096,-0.60573053,-0.57757956,-0.4947882,-0.5779413,0.6281873,0.30160373,0.3778335,0.27095944,0.31392378,1.7824029,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.07905789,0.46173084,0.0,0.40217596,0.62294143,0.5404041,0.2892086,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.6243887,1.014827,0.41292056,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.917318,0.73142487,0.40468863,0.76243085,3.4056885,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:50:40,-0.5279313,-0.6760476,0.73142487,0.917318,0.40468863,1.0153303,0.0,1.014827,1.0333263,0.41535947,0.0,0.41292056,0.4166141,0.4831686,-0.022229407,-0.57769734,-0.5331401,-0.5810273,-0.42839834,-0.5993487,-0.5584614,-0.4796571,-0.56800383,1.1052471,0.29804996,0.37369508,0.31994572,0.3462075,0.67209303,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.08055165,0.44646108,0.0,0.40217596,0.62294143,0.5404041,0.2892086,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.6243887,1.014827,0.41292056,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.917318,0.73142487,0.40468863,0.76243085,3.4056885,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:50:42,-0.5482565,-0.6760476,0.73142487,0.917318,0.40468863,1.0153303,0.0,1.014827,1.0333263,0.41535947,0.0,0.41292056,0.4166141,0.54954785,-0.008725441,-0.5959149,-0.54591763,-0.5923047,-0.40515983,-0.60673815,-0.5805982,-0.49626717,-0.57924044,0.41895056,0.24916574,0.31676912,0.2830659,0.30231386,0.82013434,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.074741066,0.5058589,0.0,0.40217596,0.62294143,0.5404041,0.2892086,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.6243887,1.014827,0.41292056,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.917318,0.73142487,0.40468863,0.76243085,3.4056885,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:51:29,-0.5346102,-0.6760476,0.73142487,0.917318,0.40468863,1.0153303,0.0,1.014827,1.0333263,0.41535947,0.0,0.41292056,0.4166141,0.5044237,-0.017905336,-0.5836836,-0.55148464,-0.5931199,-0.38192135,-0.60753834,-0.58299536,-0.49635246,-0.579949,0.09254125,0.30148527,0.37769553,0.25157157,0.30022612,0.9681756,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.07869105,0.4654807,0.0,0.40217596,0.62294143,0.5404041,0.2892086,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.6243887,1.014827,0.41292056,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.917318,0.73142487,0.40468863,0.76243085,3.4056885,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:54:20,-0.55188984,-0.6760476,0.73142487,0.76161236,0.90638006,0.8483558,0.0,0.8479932,0.86485785,0.9166621,0.0,0.91532004,0.91783303,0.82530844,-0.0061995853,-0.5991715,-0.5307801,-0.58557904,-0.4632561,-0.60307306,-0.5696186,-0.48497579,-0.57276165,0.31014746,0.22010373,0.2829263,0.3392229,0.32787606,0.45003107,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.07365423,0.51696897,0.0,0.90675235,0.8984263,0.90547585,0.9468145,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.89999396,0.8479932,0.91532004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76161236,0.73142487,0.90638006,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:54:20,-0.56835735,-0.6760476,0.73142487,0.76161236,0.90638006,0.8483558,0.0,0.8479932,0.86485785,0.9166621,0.0,0.91532004,0.91783303,0.8925079,0.0057082707,-0.6139314,-0.5375606,-0.59310293,-0.3935406,-0.6080916,-0.58465266,-0.49515793,-0.58006716,-0.31756276,0.17674762,0.23243779,0.3227103,0.29890218,0.89415497,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.06853043,0.5693462,0.0,0.90675235,0.8984263,0.90547585,0.9468145,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.89999396,0.8479932,0.91532004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76161236,0.73142487,0.90638006,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 11:54:27,-0.5586436,-0.6760476,0.73142487,0.76606107,0.90638006,0.8531265,0.0,0.85276,0.8696712,0.9166621,0.0,0.91532004,0.91783303,0.8539415,-0.0014088876,-0.60522485,-0.52823395,-0.58586776,-0.45163685,-0.6042091,-0.57302195,-0.48454913,-0.57360524,-0.23386806,0.1971621,0.2562106,0.35007405,0.3252791,0.5240517,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.07159285,0.538041,0.0,0.90675235,0.9000759,0.9062947,0.9484272,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.90164423,0.85276,0.91532004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90638006,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8606901,-1.3102726,14/02/2018 10:56:33,0.28610486,1.6109674,-1.2930449,-1.178035,-1.2270503,-1.2316694,0.0,-1.230278,-1.2337763,-1.2151151,0.0,-1.2211212,-1.213588,-1.216796,-0.23001164,0.15192786,-0.10779328,0.069984585,-0.1379171,0.41290602,-0.02751437,-0.23826842,0.07784859,-1.355377,-0.7553691,-0.8530172,-0.9024407,-0.8898924,-0.6602787,0.0,0.0,0.0,0.0,-1.2876467,-1.2962005,-0.0907548,-1.0747093,0.0,-1.2389463,-1.2378187,-1.2374743,-1.1629484,0.0,0.0,0.0,-1.3102726,0.0,0.0,0.0,0.0,-1.3041778,-1.2371844,-1.230278,-1.2211212,0.0,0.0,0.0,0.0,0.0,0.0,1.6109674,-1.178035,-1.2930449,-1.2270503,-1.3100688,-0.65425515,-1.1497017,-1.3102726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.7343135,0.76320004,14/02/2018 12:05:20,-0.6847414,0.46745992,1.7436597,3.008222,-0.037395887,1.2347825,0.0,1.460988,0.77371013,-0.7609646,0.0,-0.42689896,-0.7736304,1.7970337,0.3972906,-0.85593486,-0.7906287,-0.7890468,-0.0914401,-0.6006725,-0.9203443,-0.8798089,-0.76891315,-0.7109278,0.20225586,-0.18392152,-0.31337997,-0.27955693,2.8186917,0.0,0.0,0.0,0.0,1.8273469,1.6204666,0.11992125,2.1387198,0.0,0.05246952,0.32381216,-0.09914326,-0.5676337,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.25411457,1.460988,-0.42689896,0.0,0.0,0.0,0.0,0.0,0.0,0.46745992,3.008222,1.7436597,-0.037395887,0.76243085,3.5421572,4.036626,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 12:06:29,-0.52469337,-0.6760476,0.73142487,0.917318,0.7598464,1.0153303,0.0,1.014827,1.0333263,0.77024204,0.0,0.7685796,0.7714374,0.6872791,-0.02428749,-0.5747951,-0.5394713,-0.58369386,-0.44001758,-0.6017295,-0.5655937,-0.48105076,-0.5704502,0.301778,0.3162137,0.39484683,0.28737518,0.33057484,0.59807235,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.08143721,0.43740848,0.0,0.7593761,0.8588357,0.81646216,0.7751844,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.860386,1.014827,0.7685796,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.917318,0.73142487,0.7598464,0.76243085,3.4056885,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 12:06:31,-0.47834706,-0.6760476,0.73142487,0.917318,0.40468863,1.0153303,0.0,1.014827,1.0333263,0.41535947,0.0,0.41292056,0.4166141,0.3404075,-0.051272187,-0.5332547,-0.5585438,-0.59055537,-0.38192135,-0.60589844,-0.5780826,-0.49254128,-0.57741827,0.22645275,0.5034189,0.6128482,0.1878298,0.30883172,0.9681756,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.09304838,0.31871495,0.0,0.40217596,0.62294143,0.5404041,0.2892086,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.6243887,1.014827,0.41292056,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.917318,0.73142487,0.40468863,0.76243085,3.4056885,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 12:07:26,-0.54000676,-0.6760476,0.73142487,0.917318,0.40468863,1.0153303,0.0,1.014827,1.0333263,0.41535947,0.0,0.41292056,0.4166141,0.52198994,-0.0143317245,-0.58852065,-0.54332197,-0.58909476,-0.4167791,-0.6045648,-0.5740874,-0.490977,-0.57581544,0.56123155,0.27218634,0.34357667,0.2884264,0.31484035,0.74611366,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.07715337,0.4811995,0.0,0.40217596,0.62294143,0.5404041,0.2892086,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.6243887,1.014827,0.41292056,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.917318,0.73142487,0.40468863,0.76243085,3.4056885,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 12:23:15,-0.56067395,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.8638204,5.623918e-05,-0.60704476,-0.5326854,-0.5890778,-0.35868287,-0.604466,-0.57379144,-0.491432,-0.57586604,0.67003465,0.19578008,0.25460124,0.34554312,0.32176557,1.1162169,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.07096243,0.5444856,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 12:23:15,-0.5515586,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.8271523,-0.006431373,-0.59887457,-0.521682,-0.57953274,-0.45163685,-0.6021741,-0.56692547,-0.47544777,-0.569168,-0.7109278,0.21256182,0.27414364,0.36404216,0.34086084,0.5240517,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.07375396,0.51594955,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.7343135,0.76320004,14/02/2018 12:39:02,-0.6570533,0.46745992,1.7436597,3.008222,-0.037395887,1.2347825,0.0,1.460988,0.77371013,-0.7609646,0.0,-0.42689896,-0.7736304,1.5943596,0.34582198,-0.84104466,-0.7897395,-0.7820834,-0.1146786,-0.58010453,-0.8895363,-0.85347694,-0.7349671,-0.61886364,0.30219603,-0.11409297,-0.32019195,-0.2536383,2.6706505,0.0,0.0,0.0,0.0,1.8273469,1.6204666,0.09643281,1.9226229,0.0,0.05246952,0.32381216,-0.09914326,-0.5676337,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.25411457,1.460988,-0.42689896,0.0,0.0,0.0,0.0,0.0,0.0,0.46745992,3.008222,1.7436597,-0.037395887,0.76243085,3.5421572,4.036626,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 12:45:47,-0.5573078,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.85012716,-0.0023664471,-0.6040276,-0.528546,-0.58590174,-0.42839834,-0.60304344,-0.56952983,-0.4877346,-0.57355464,0.72862095,0.20118973,0.26090077,0.3547294,0.33001474,2.4485886,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.07200488,0.5338292,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8606901,-1.3102726,14/02/2018 12:32:21,-0.41709346,-0.10429384,-1.2930449,-1.178035,-1.2270503,-1.2316694,0.0,-1.230278,-1.2337763,-1.2151151,0.0,-1.2211212,-1.213588,-1.216796,-0.20405488,0.10576114,-0.31256217,-0.46928993,-0.17277485,-0.23716728,-0.07506309,-0.44553575,-0.4578647,-1.3804853,-0.7553691,-0.8530172,-0.9024407,-0.8898924,-0.6602787,0.0,0.0,0.0,0.0,-1.2876467,-1.2962005,-0.06469414,-1.0747093,0.0,-1.2389463,-1.2378187,-1.2374743,-1.1629484,0.0,0.0,0.0,-1.3102726,0.0,0.0,0.0,0.0,-1.3041778,-1.2371844,-1.230278,-1.2211212,0.0,0.0,0.0,0.0,0.0,0.0,-0.10429384,-1.178035,-1.2930449,-1.2270503,-1.3100688,-0.65425515,-1.1497017,-1.3102726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.7343135,0.76320004,14/02/2018 12:52:34,-0.677635,0.46745992,1.7436597,3.008222,-0.037395887,1.2347825,0.0,1.460988,0.77371013,-0.7609646,0.0,-0.42689896,-0.7736304,1.7422787,0.3833857,-0.8521132,-0.78833985,-0.78556514,-0.17277485,-0.59547615,-0.91256094,-0.87305945,-0.7628562,-0.64397204,0.22041962,-0.17123044,-0.31148896,-0.2725808,2.3005474,0.0,0.0,0.0,0.0,1.8273469,1.6204666,0.11357557,2.0803385,0.0,0.05246952,0.32381216,-0.09914326,-0.5676337,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.25411457,1.460988,-0.42689896,0.0,0.0,0.0,0.0,0.0,0.0,0.46745992,3.008222,1.7436597,-0.037395887,0.76243085,3.5421572,4.036626,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 12:53:01,-0.5628005,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.87256473,0.0016033978,-0.6089508,-0.5328232,-0.5889079,-0.2773481,-0.60566133,-0.5773724,-0.49402025,-0.5776545,0.5444926,0.191634,0.24977311,0.34764507,0.3213582,1.6343615,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.070296705,0.55129075,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 01:33:11,-0.5419944,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.7900432,-0.012997048,-0.59030217,-0.5280196,-0.581384,-0.4632561,-0.6009293,-0.56319654,-0.47897458,-0.5691511,0.33525586,0.24881037,0.31635526,0.34409598,0.34289765,0.45003107,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.07657908,0.4870701,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 01:59:57,-0.567791,-0.6760476,0.73142487,0.76161236,0.90638006,0.8483558,0.0,0.8479932,0.86485785,0.9166621,0.0,0.91532004,0.91783303,0.8901233,0.005285711,-0.61342376,-0.5383509,-0.59393513,-0.42839834,-0.6080224,-0.5844455,-0.5000784,-0.5814675,0.4356895,0.18184137,0.2383695,0.32920456,0.30526727,0.67209303,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.06871225,0.5674877,0.0,0.90675235,0.8984263,0.90547585,0.9468145,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.89999396,0.8479932,0.91532004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76161236,0.73142487,0.90638006,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 01:59:59,-0.5691695,-0.6760476,0.73142487,0.76161236,0.90638006,0.8483558,0.0,0.8479932,0.86485785,0.9166621,0.0,0.91532004,0.91783303,0.8959367,0.0063158404,-0.61465937,-0.5388146,-0.59407103,-0.28896737,-0.60958326,-0.58912146,-0.4996233,-0.5826654,-0.29245433,0.17931424,0.23542668,0.32290402,0.3001243,1.5603409,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.06826899,0.5720188,0.0,0.90675235,0.8984263,0.90547585,0.9468145,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.89999396,0.8479932,0.91532004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76161236,0.73142487,0.90638006,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 02:00:03,-0.56458515,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.87996006,0.0029118247,-0.61055034,-0.53964335,-0.59403706,-0.2773481,-0.6045648,-0.5740874,-0.50809896,-0.5808939,3.080442,0.19285809,0.25119853,0.3472293,0.3216128,1.6343615,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.06973371,0.55704594,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33028117,0.76320004,14/02/2018 02:00:03,-0.56804746,-0.6760476,0.73142487,0.76606107,0.90886366,0.8531265,0.0,0.85276,0.8696712,0.9191438,0.0,0.91780716,0.9203143,0.894458,0.005476941,-0.61365366,-0.5378764,-0.5934426,-0.3703021,-0.6076766,-0.58340967,-0.50050503,-0.58129877,0.64492625,0.18113062,0.23754181,0.3351906,0.30883172,1.0421963,0.0,0.0,0.0,0.0,0.71484923,0.73662806,-0.06862997,0.5683287,0.0,0.90925026,0.90172553,0.90837353,0.952524,0.0,0.0,0.0,0.7632,0.0,0.0,0.0,0.0,0.7667666,0.9032947,0.85276,0.91780716,0.0,0.0,0.0,0.0,0.0,0.0,-0.6760476,0.76606107,0.73142487,0.90886366,0.76243085,-0.10838038,0.57907426,0.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
